GB_GCA_021616065.1	0	100.0	0.48	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2863331	87.1610457385824	160	1470932	44.797767256465214	3285104	GB_GCA_025150425.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	not type material	none	f	17	16	376716	376716	5929	4	2884	JAJWFH010000080.1	75834	1	110	JAJWFH010000007.1	2899	4028	0	91.928	NFZD01006539.54.2937	Bacteria;Bacillota;Bacilli;Incertae Sedis;Incertae Sedis;Incertae Sedis;gut metagenome	20521	22972	f	f	t	51026	55399	Scaffold	ASM2161606v1	na	PRJNA678454	SAMN23482822	160	51026	South Africa: Bushbuckridge; Mpumalanga	2022-01-26	GCA_021616065.1	derived from metagenome	full	B18_maxbin.003_sub.fa	stool	24.82 S 31.26 E	0	none	[Eubacterium] siraeum	none	na	none	143	16	55399	26817	11341	2022/01/26	17	39492	none	B18_maxbin.003_sub.fa	Stanford University School of Medicine	39492	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Eubacterium] siraeum	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__Oscillospiraceae incertae sedis;s__[Eubacterium] siraeum	1610	3285104	none	none	na	3283494	0	JAJWFH000000000.1	3005	143	5929	3	none	none	none	none	none	none	1520	JAJWFH010000080.1	1501	2104	0	92.139	NFZD01016356.76.1570	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004;gut metagenome	1610	15	42	0
GB_GCA_947056945.1	0	100.0	2.61	Specific	99.33	0.34	263	o__Clostridiales (UID1212)	149	0.0	1958069	89.86395132280767	53	816124	37.45533349916427	2178926	GB_GCA_910588145.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas sp910588145	not type material	none	f	11	11	140599	140599	none	0	none	none	none	0	none	none	none	none	none	none	none	none	41111	41111	f	f	t	70200	70200	Contig	ERR9465718_bin.42_metawrap_v1.3_MAG	na	PRJEB56173	SAMEA111464929	53	70200	none	2022-10-15	GCA_947056945.1	derived from metagenome	full	ERR9465718_bin.42_metawrap_v1.3_MAG	mouse gut metagenome	none	0	none	uncultured Ruminococcus sp.	none	na	none	none	none	none	none	none	2022/10/15	0	165186	none	ERR9465718_bin.42_metawrap_v1.3_MAG	EMG	165186	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__environmental samples;s__uncultured Ruminococcus sp.	0	2178926	none	none	na	2178926	0	CAMSCW000000000.1	2133	53	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	15	37	0
GB_GCA_017555565.1	0	100.0	4.73	General	94.41	1.65	263	o__Clostridiales (UID1212)	149	66.67	1848083	88.76236337429764	85	853969	41.01563982158029	2082057	GB_GCA_017555565.1	t	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__RGIG3102 sp017555565	not type material	none	f	14	14	162341	162341	none	0	none	none	58696	2	110	JAFZGF010000048.1	none	none	none	none	none	none	24494	24494	f	f	t	41633	41633	Contig	ASM1755556v1	na	PRJNA657473	SAMN16348209	85	41633	none	2021-03-22	GCA_017555565.1	derived from metagenome	full	RGIG7738	ruminant gastrointestinal tract	none	0	1	Oscillospiraceae bacterium	none	na	3	none	none	none	none	none	2021/03/22	0	2485925	1	RGIG7738	Nanjing Agricultural University	2485925	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__unclassified Oscillospiraceae;s__Oscillospiraceae bacterium	0	2082057	11	43	na	2082057	0	JAFZGF000000000.1	2116	85	15955	1	none	none	none	none	none	none	271	JAFZGF010000085.1	268	446	8.8e-124	96.642	JN383434.1.1481	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;uncultured Ruminococcaceae bacterium	0	18	43	0
GB_GCA_900543145.1	0	100.0	1.88	Specific	96.64	0.67	263	o__Clostridiales (UID1212)	149	0.0	2000344	87.88459924704638	23	969896	42.61213134906461	2276103	GB_GCA_900543145.1	t	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__FB2012;s__FB2012 sp900543145	not type material	none	f	4	4	394300	394300	none	0	none	none	none	0	none	none	none	none	none	none	none	none	98961	98961	f	f	t	219509	219509	Contig	UMGS536	na	PRJEB26432	SAMEA4891199	23	219509	none	2019-01-29	GCA_900543145.1	derived from metagenome	full	UMGS536	human gut	none	0	none	uncultured Ruminococcus sp.	none	na	none	none	none	none	none	none	2019/01/29	0	165186	none	UMGS536	EBI	165186	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__environmental samples;s__uncultured Ruminococcus sp.	0	2276103	none	none	na	2276103	0	UQPZ00000000.1	2116	23	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	16	34	0
GB_GCA_958449395.1	0	100.0	1.95	Specific	99.33	0.0	263	o__Clostridiales (UID1212)	149	0.0	2278643	89.48196394792348	63	1004759	39.45673307067041	2546483	GB_GCA_900538575.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas sp900538575	not type material	none	f	6	6	334037	334037	none	0	none	none	none	0	none	none	none	none	none	none	none	none	40420	40420	f	f	t	117850	117850	Contig	ERR9610768_bin.8_MetaWRAP_v1.3_MAG	na	PRJEB62825	SAMEA114061946	63	117850	none	2023-07-19	GCA_958449395.1	derived from metagenome	full	ERR9610768_bin.8_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	none	uncultured Ruminococcus sp.	none	na	none	none	none	none	none	none	2023/07/19	0	165186	none	ERR9610768_bin.8_MetaWRAP_v1.3_MAG	EMG	165186	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__environmental samples;s__uncultured Ruminococcus sp.	0	2546483	none	none	na	2546483	0	CAUDHL000000000.1	2492	63	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	43	0
RS_GCF_009876955.1	5	100.0	2.06	General	95.3	0.0	263	o__Clostridiales (UID1212)	149	0.0	2654635	84.13745037030323	74	1934981	61.35484885631536	3155117	RS_GCF_001486165.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis	not type material	none	f	7	5	429606	597577	267365	1	2836	NZ_WWVY01000009.1	106650	3	112	NZ_WWVY01000015.1	2836	5238	0	100	AWTA01000025.62.2898	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Clostridium sp. ATCC 29733	42618	55352	f	f	t	173454	226420	Scaffold	ASM987695v1	na	PRJNA224116	SAMN11945242	74	173454	USA: Boston	2020-01-14	GCA_009876955.1	none	full	na	fecal material [ENVO:00002003]	42.36 N 71.06 W	0	0	Bittarella massiliensis (ex Durand et al. 2017)	none	na	6	57	5	226420	134703	41976	2020/01/14	17	1720313	2	BIOML-A1	Massachusetts Institute of Technology	1720313	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Bittarella (ex Durand et al. 2017);s__Bittarella massiliensis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Bittarella (ex Durand et al. 2017);s__Bittarella massiliensis (ex Durand et al. 2017)	1358	3155117	11	53	na	3153759	0	WWVY00000000.1	2939	57	1159	2	none	none	none	none	none	none	925	NZ_WWVY01000051.1	922	1679	0	99.566	FAUJ01000006.3367.4875	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea;Ruminococcaceae bacterium GD6	1358	19	54	0
GB_GCA_004554775.1	0	100.0	1.53	Specific	98.64	0.0	261	o__Clostridiales (UID1212)	147	0.0	2577102	88.01454624440026	63	1699805	58.052636558026336	2928041	GB_GCA_004554775.1	t	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger variabilis_B	not type material	none	f	7	7	295057	295057	2231	2	1976	SFKI01000061.1	3173	2	112	SFKI01000048.1	1740	1892	0	86.552	ADGC01007440.450.3318	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Incertae Sedis;wallaby gut metagenome	46476	46476	f	f	t	161615	161615	Contig	ASM455477v1	na	PRJNA494875	SAMN10183615	63	161615	Canada: Edmonton	2019-04-01	GCA_004554775.1	derived from metagenome	full	W1P45.008	feces day 7 after weanning	53.49 N 113.54 W	0	none	Subdoligranulum variabile	none	na	none	none	none	none	none	none	2019/04/01	0	214851	none	W1P45.008	University of Alberta	214851	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Subdoligranulum;s__Subdoligranulum variabile	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Subdoligranulum;s__Subdoligranulum variabile	0	2928041	none	none	na	2928041	0	SFKI00000000.1	2751	63	2065	1	none	none	none	none	none	none	789	SFKI01000063.1	474	876	0	100	DQ808655.1.1397	Bacteria;Bacillota;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214 group;uncultured bacterium	0	18	55	0
GB_GCA_003460925.1	0	100.0	3.44	Specific	98.63	0.0	260	o__Clostridiales (UID1212)	146	0.0	2545320	87.83107635270459	41	1235346	42.63074309937739	2897972	RS_GCF_025567495.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	not type material	none	f	5	4	387127	403009	5380	1	2834	QTWC01000024.1	5380	1	109	QTWC01000024.1	2834	5223	0	99.929	CDZT01064245.19875.22708	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;gut metagenome	70677	85234	t	f	f	213998	376413	Scaffold	ASM346092v1	na	PRJNA482748	SAMN09734514	41	213998	China: Shenzhen	2018-08-31	GCA_003460925.1	none	full	na	feces	none	0	0	Ruminococcus sp. AF26-25AA	none	na	3	34	4	376413	178684	54214	2018/08/31	7	2293169	1	AF26-25AA	BGI	2293169	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__unclassified Ruminococcus;s__Ruminococcus sp. AF26-25AA	190	2897972	11	45	na	2897782	0	QTWC00000000.1	2676	34	5380	1	none	none	none	none	none	none	1510	QTWC01000024.1	1505	2758	0	99.734	HF545616.164905.166411	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Ruminococcus bicirculans	190	19	46	0
RS_GCF_027689445.1	0	100.0	1.4	Specific	99.32	0.68	261	o__Clostridiales (UID1212)	147	0.0	2959668	84.68895208843205	38	1917712	54.87811822773718	3494751	GB_GCA_004000625.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	not type material	none	f	5	4	670366	869849	128259	1	2827	NZ_JAQFEN010000008.1	128259	1	112	NZ_JAQFEN010000008.1	2827	5216	0	99.965	LARB01000058.377.3205	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Ruminococcus sp. A254.MGS-254	91960	120508	t	f	f	198464	230159	Scaffold	ASM2768944v1	na	PRJNA224116	SAMN31809879	38	198464	China: Shenzhen	2023-01-12	GCA_027689445.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Gemmiger qucibialis	none	representative genome	3	29	4	230159	128259	66668	2023/01/12	9	2997294	1	TM11-21A	BGI-Shenzhen	2997294	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Gemmiger;s__Gemmiger qucibialis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;x__Eubacteriales incertae sedis;g__Gemmiger;s__Gemmiger qucibialis	258	3494751	11	58	na	3494493	0	JAQFEN000000000.1	3042	29	128259	1	none	none	none	none	none	none	1511	NZ_JAQFEN010000008.1	1477	2728	0	100	CEAX01007560.346.1822	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;gut metagenome	258	19	60	0
GB_GCA_944386045.1	0	100.0	0.32	General	93.29	0.0	263	o__Clostridiales (UID1212)	149	0.0	1619640	89.22397551414349	53	845116	46.5564009845465	1815252	GB_GCA_944386045.1	t	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__RGIG3102 sp944386045	not type material	none	f	11	11	113715	113715	none	0	none	none	none	0	none	none	none	none	none	none	none	none	34250	34250	f	f	t	58528	58528	Contig	E22__bin174	na	PRJEB53581	SAMEA110135953	53	58528	none	2022-06-30	GCA_944386045.1	derived from metagenome	full	E22__bin174	chicken caecal content	none	0	none	uncultured Clostridia bacterium	none	na	none	none	none	none	none	none	2022/06/30	0	244328	none	E22__bin174	Institut National pour la Recherche Agronomique (FRANCE)	244328	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;x__environmental samples;s__uncultured Clostridia bacterium	0	1815252	none	none	na	1815252	0	CALWZO000000000.1	1804	53	9088	1	none	none	none	none	none	none	200	CALWZO010000045.1	196	335	1.41e-90	97.449	EU462031.1.1385	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;uncultured bacterium	0	19	52	0
RS_GCF_000745845.1	0	100.0	4.88	Specific	98.66	7.27	263	o__Clostridiales (UID1212)	149	0.0	5755864	86.80469582876691	126	2349693	35.44846507704033	6630821	RS_GCF_001262605.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Acetivibrionales;f__DSM-2933;g__Pseudobacteroides;s__Pseudobacteroides cellulosolvens	type strain of species	LPSN	t	12	12	533126	533126	59345	3	241	NZ_JQKC01000034.1	533126	7	112	NZ_JQKC01000001.1	242	440	3.2e-122	99.587	LGTC01000001.1406025.1409071	Bacteria;Bacillota;Clostridia;Oscillospirales;Oscillospiraceae;Pseudobacteroides;Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	52606	53909	f	f	t	159995	204491	Scaffold	ASM74584v1	na	PRJNA224116	SAMN02745943	126	159995	Canada: Ontario	2014-08-28	GCA_000745845.1	none	full	na	none	none	0	2	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	5458	na	18	123	12	204491	94462	33895	2014/08/28	3	35825	8	DSM 2933	DOE Joint Genome Institute	398512	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Pseudobacteroides;s__Pseudobacteroides cellulosolvens	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Pseudobacteroides;s__Pseudobacteroides cellulosolvens;x__Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	2345	6630821	11	70	assembly from type material	6628476	0	JQKC00000000.1	5559	123	34186	2	244	448	8.64e-125	99.59	2651336	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	249	NZ_JQKC01000040.1	244	448	2.23e-124	99.59	HE862233.1.1507	Bacteria;Bacillota;Clostridia;Oscillospirales;Oscillospiraceae;Pseudobacteroides;Clostridium sp. K12-15-18	2345	19	69	0
GB_GCA_948764855.1	0	100.0	2.91	General	96.98	1.34	263	o__Clostridiales (UID1212)	149	0.0	2870839	87.82530991438465	154	1584761	48.48727483672469	3268806	GB_GCA_910587465.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp910587465	not type material	none	f	20	20	183142	183142	none	0	none	none	none	0	none	none	none	none	none	none	none	none	21223	21792	f	f	t	46420	46985	Scaffold	MGBC158365	na	PRJEB59335	SAMEA112428564	154	46420	none	2023-04-20	GCA_948764855.1	derived from metagenome	full	MGBC158365	Faeces	none	0	none	uncultured Oscillospiraceae bacterium	none	na	none	150	20	46985	23488	8927	2023/04/20	4	707003	none	MGBC158365	UNIVERSITY OF CAMBRIDGE	707003	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__environmental samples;s__uncultured Oscillospiraceae bacterium	400	3268806	none	none	na	3268406	0	CAQCAL000000000.1	3360	150	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	400	17	38	0
GB_GCA_019118385.1	0	100.0	0.48	General	97.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	1978509	86.65854324081768	55	1055088	46.21277389734787	2283109	GB_GCA_904419745.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pseudoruminococcus_B;s__Pseudoruminococcus_B merdavium	not type material	none	f	11	11	179190	179190	none	0	none	none	21094	1	113	DWZC01000001.1	none	none	none	none	none	none	41511	41511	f	f	t	74290	74290	Contig	ASM1911838v1	na	PRJNA543206	SAMN15816542	55	74290	none	2021-07-05	GCA_019118385.1	derived from metagenome	full	CHK178-7060	none	none	0	1	Bacillota bacterium	none	na	1	none	none	none	none	none	2021/07/05	0	1879010	0	CHK178-7060	Quadram Institutte	1879010	d__Bacteria;p__Bacillota;c__;o__;f__;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;x__unclassified Bacillota;s__Bacillota bacterium	0	2283109	11	39	na	2283109	0	DWZC00000000.1	2239	55	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	16	39	0
GB_GCA_949071795.1	0	100.0	2.38	General	96.98	1.34	263	o__Clostridiales (UID1212)	149	0.0	2801645	87.67085779374398	205	1552408	48.59140734063265	3195640	GB_GCA_910587465.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp910587465	not type material	none	f	26	24	183215	183215	none	0	none	none	none	0	none	none	none	none	none	none	none	none	15584	17180	f	f	t	29244	32884	Scaffold	MGBC160799	na	PRJEB59335	SAMEA112430977	205	29244	none	2023-04-18	GCA_949071795.1	derived from metagenome	full	MGBC160799	Faeces	none	0	none	uncultured Oscillospiraceae bacterium	none	na	none	186	24	32884	16155	7696	2023/04/18	19	707003	none	MGBC160799	UNIVERSITY OF CAMBRIDGE	707003	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__environmental samples;s__uncultured Oscillospiraceae bacterium	820	3195640	none	none	na	3194820	0	CARTVS000000000.1	3318	186	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	820	18	41	0
GB_GCA_022781025.1	0	100.0	2.6	General	95.75	2.31	263	o__Clostridiales (UID1212)	149	62.5	1890597	88.06590093711658	237	987999	46.02198250603923	2146798	GB_GCA_000433635.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635	not type material	none	f	53	53	39671	39671	none	0	none	none	3215	3	112	JALEUA010000190.1	none	none	none	none	none	none	9058	9058	f	f	t	12309	12309	Contig	ASM2278102v1	na	PRJNA629856	SAMN26525559	237	12309	Canada: Lacombe	2022-04-01	GCA_022781025.1	derived from metagenome	full	SUG335	feces	52.4685 N 113.7307 W	0	0	Ruminococcus sp.	none	na	5	none	none	none	none	none	2022/04/01	0	41978	1	SUG335	AAFC	41978	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__unclassified Ruminococcus;s__Ruminococcus sp.	0	2146798	11	42	na	2146798	0	JALEUA000000000.1	2107	237	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	42	0
RS_GCF_017566145.1	0	100.0	1.61	General	95.3	0.06	263	o__Clostridiales (UID1212)	149	0.0	2447986	84.62262001841106	452	1770094	61.18907214292455	2892827	RS_GCF_017566145.1	t	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis_A	not type material	none	f	4	4	469209	469209	2905	3	2835	NZ_JABFCL010000025.1	429711	1	110	NZ_JABFCL010000002.1	2836	5108	0	99.189	AWTA01000025.62.2898	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Clostridium sp. ATCC 29733	6400	6400	t	f	f	172026	172026	Contig	ASM1756614v1	na	PRJNA224116	SAMN14738682	452	172026	USA: North Carolina	2021-03-22	GCA_017566145.1	none	full	na	feces	none	0	0	Bittarella massiliensis (ex Durand et al. 2017)	none	na	3	none	none	none	none	none	2021/03/22	0	1720313	1	GGCC_0305	Gusto Global LLC	1720313	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Bittarella (ex Durand et al. 2017);s__Bittarella massiliensis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Bittarella (ex Durand et al. 2017);s__Bittarella massiliensis (ex Durand et al. 2017)	0	2892827	11	52	na	2892827	0	JABFCL000000000.1	2865	452	2011	1	none	none	none	none	none	none	1523	NZ_JABFCL010000027.1	1509	2667	0	98.608	FAUJ01000006.3367.4875	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea;Ruminococcaceae bacterium GD6	0	19	52	0
GB_GCA_036772755.1	0	100.0	0.28	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2203696	86.38486315871175	78	1149126	45.07399915510227	2551021	GB_GCA_025150425.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	not type material	none	f	17	14	102653	159310	none	0	none	none	none	0	none	none	none	none	none	none	none	none	32684	41145	f	f	t	55015	63889	Scaffold	ASM3677275v1	na	PRJNA843551	SAMN28747983	78	55015	none	2024-02-22	GCA_036772755.1	derived from metagenome	full	CTOTU37472	none	none	0	none	Oscillospiraceae bacterium	none	na	none	62	14	63889	39590	19692	2024/02/22	16	2485925	none	CTOTU37472	Helmholtz Centre for Environmental Research - UFZ	2485925	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__unclassified Oscillospiraceae;s__Oscillospiraceae bacterium	1600	2551021	none	none	na	2549421	0	DAIPET000000000.1	2232	62	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1600	16	35	0
RS_GCF_003324125.1	0	100.0	2.73	Specific	99.32	0.68	261	o__Clostridiales (UID1212)	147	0.0	2983875	85.03585534293485	199	1933346	55.097392077027926	3508961	GB_GCA_004000625.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	not type material	none	f	27	27	244580	244580	5242	1	2827	NZ_PSQF01000141.1	5242	1	112	NZ_PSQF01000141.1	2827	5193	0	99.823	CDZP01015375.31874.34702	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;gut metagenome	17632	17632	t	f	f	34615	34615	Contig	ASM332412v1	na	PRJNA224116	SAMN08517526	199	34615	Ireland: Cork	2018-07-16	GCA_003324125.1	none	full	na	none	none	0	1	Subdoligranulum sp. APC924/74	none	na	3	none	none	none	none	none	2018/07/16	0	2086273	1	74;APC924	University College Cork	2086273	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Subdoligranulum;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Subdoligranulum;x__unclassified Subdoligranulum;s__Subdoligranulum sp. APC924/74	0	3508961	11	59	na	3508961	0	PSQF00000000.1	3163	199	5242	1	none	none	none	none	none	none	1511	NZ_PSQF01000141.1	1477	2717	0	99.865	CEAX01007560.346.1822	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;gut metagenome	0	19	60	0
GB_GCA_041330775.1	0	100.0	0.68	Specific	98.98	0.68	261	o__Clostridiales (UID1212)	147	0.0	2519981	83.18597421083314	7	1678820	55.41878181804978	3029334	GB_GCA_004000625.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	not type material	none	f	3	3	730137	730137	614198	5	2830	JBGKLK010000005.1	614198	5	112	JBGKLK010000005.1	2830	5156	0	99.576	LARB01000058.377.3205	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Ruminococcus sp. A254.MGS-254	432762	432762	t	f	f	614198	614198	Contig	ASM4133077v1	na	PRJNA1052403	SAMN43071358	7	614198	none	2024-08-18	GCA_041330775.1	derived from metagenome	full	D5009bin14	none	none	0	none	Gemmiger qucibialis	none	na	none	none	none	none	none	none	2024/08/18	0	2997294	none	D5009bin14	Institute of Microbiology, Chinese Academy of Sciences	2997294	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Gemmiger;s__Gemmiger qucibialis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;x__Eubacteriales incertae sedis;g__Gemmiger;s__Gemmiger qucibialis	0	3029334	none	none	na	3029334	0	JBGKLK000000000.1	2653	7	614198	5	none	none	none	none	none	none	1511	JBGKLK010000005.1	1477	2728	0	100	CEAX01007560.346.1822	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;gut metagenome	0	19	73	0
